x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
336882.542491, 3449219.75314, 14.883332325, 1.05999994278, -0.359657366172, 0.178808487293, 0.0, 1600653322.1013, -0.126694611354, 1, 147.780200056, 0.0, 0.0, 91.9270858765
336882.5508, 3449219.75209, 14.883210618, 1.05999994278, -0.28433590548, 0.178808487293, 0.0, 1600653322.1114, -0.123055316588, 1, 147.790800055, 0.0, 0.0, 91.9270858765
336882.559086, 3449219.75107, 14.8831063843, 1.05999994278, -0.251938986668, 0.178808487293, 0.0, 1600653322.1216, -0.119421181144, 1, 147.801400055, 0.0, 0.0, 91.9270858765
336882.568397, 3449219.75026, 14.8831758236, 1.05999994278, -0.201710679954, 0.178808487293, 0.0, 1600653322.1315, -0.115783792424, 1, 147.812000054, 0.0, 0.0, 91.9270858765
336882.576626, 3449219.74932, 14.8833187547, 1.03999996185, -0.236606636004, 0.178808487293, 0.0, 1600653322.1413, -0.112190576908, 1, 147.822400054, 0.0, 0.0, 91.9270858765
336882.584835, 3449219.74841, 14.8834875023, 1.03999996185, -0.206204959858, 0.178808487293, 0.0, 1600653322.1514, -0.108643875978, 1, 147.832800054, 0.0, 0.0, 91.9270858765
336882.593028, 3449219.74753, 14.8836928497, 1.03999996185, -0.178344775829, 0.178808487293, 0.0, 1600653322.1611, -0.105143579082, 1, 147.843200053, 0.0, 0.0, 91.9270858765
336882.601202, 3449219.74667, 14.8839425527, 1.03999996185, -0.226479695458, 0.178808487293, 0.0, 1600653322.1714, -0.101673026271, 1, 147.853600053, 0.0, 0.0, 91.9270858765
336882.609353, 3449219.74584, 14.8842307258, 1.01999998093, -0.278593542549, 0.178808487293, 0.0, 1600653322.1813, -0.0982395115694, 1, 147.863800053, 0.0, 0.0, 91.9270858765
336882.617479, 3449219.74504, 14.8845599916, 1.01999998093, -0.235154642155, 0.178808487293, 0.0, 1600653322.1915, -0.0948770856062, 1, 147.874000052, 0.0, 0.0, 91.9270858765
336882.625581, 3449219.74425, 14.8849255, 1.01999998093, -0.266563437032, 0.178808487293, 0.0, 1600653322.2013, -0.0915474112691, 1, 147.884200052, 0.0, 0.0, 91.9270858765
336882.633655, 3449219.74349, 14.8853135768, 1.01999998093, -0.333020934379, 0.178808487293, 0.0, 1600653322.2117, -0.0882412583034, 1, 147.894400052, 0.0, 0.0, 91.9270858765
336882.641699, 3449219.74274, 14.8857116157, 1.0, -0.278135090797, 0.178808487293, 0.0, 1600653322.2212, -0.084981750312, 1, 147.904400052, 0.0, 0.0, 91.9270858765
336882.649717, 3449219.74201, 14.8861022708, 1.0, -0.293790358439, 0.178808487293, 0.0, 1600653322.2316, -0.0817233462694, 1, 147.914400052, 0.0, 0.0, 91.9270858765
336882.657706, 3449219.7413, 14.8864727794, 1.0, -0.316903916179, 0.178808487293, 0.0, 1600653322.2413, -0.0784849949307, 1, 147.924400052, 0.0, 0.0, 91.9270858765
336882.665666, 3449219.74062, 14.886821022, 1.0, -0.3382080055, 0.178808487293, 0.0, 1600653322.2512, -0.0752762724528, 1, 147.934400052, 0.0, 0.0, 91.9270858765
336882.673591, 3449219.73996, 14.8871519323, 1.0, -0.387292175363, 0.178808487293, 0.0, 1600653322.2611, -0.072072512075, 1, 147.944400052, 0.0, 0.0, 91.9270858765
336882.681481, 3449219.73933, 14.8874745661, 1.0, -0.368111385529, 0.178808487293, 0.0, 1600653322.2714, -0.068869925252, 1, 147.954400052, 0.0, 0.0, 91.9270858765
336882.689334, 3449219.73873, 14.8878019561, 1.0, -0.440527809606, 0.178808487293, 0.0, 1600653322.2813, -0.065692515485, 1, 147.964400052, 0.0, 0.0, 91.9270858765
336882.697144, 3449219.73818, 14.8881391137, 1.0, -0.455210117475, 0.178808487293, 0.0, 1600653322.2913, -0.0624748044195, 1, 147.974400052, 0.0, 0.0, 91.9270858765
336882.704909, 3449219.73766, 14.8884840214, 0.990000009537, -0.506748420281, 0.178808487293, 0.0, 1600653322.3012, -0.0592528412849, 1, 147.984300052, 0.0, 0.0, 91.9270858765
336882.712627, 3449219.7372, 14.8888337711, 0.990000009537, -0.496805530932, 0.178808487293, 0.0, 1600653322.3112, -0.0560302240505, 1, 147.994200052, 0.0, 0.0, 91.9270858765
336882.720297, 3449219.73678, 14.8891800427, 0.990000009537, -0.538012033627, 0.178808487293, 0.0, 1600653322.3214, -0.0527937359713, 1, 148.004100052, 0.0, 0.0, 91.9270858765
336882.727936, 3449219.73641, 14.8895091785, 0.990000009537, -0.539191144709, 0.178808487293, 0.0, 1600653322.3313, -0.049516119782, 1, 148.014000052, 0.0, 0.0, 91.9270858765
336882.735527, 3449219.73608, 14.8898105864, 0.959999978542, -0.479764928785, 0.178808487293, 0.0, 1600653322.3413, -0.0462492804563, 1, 148.023600052, 0.0, 0.0, 91.9270858765
336882.743074, 3449219.73579, 14.890077981, 0.959999978542, -0.475832151934, 0.178808487293, 0.0, 1600653322.3514, -0.0429243607204, 1, 148.033200052, 0.0, 0.0, 91.9270858765
336882.750578, 3449219.73553, 14.890312149, 0.959999978542, -0.429253473503, 0.178808487293, 0.0, 1600653322.3613, -0.039604719365, 1, 148.042800052, 0.0, 0.0, 91.9270858765
336882.758045, 3449219.73531, 14.8905233556, 0.959999978542, -0.375728753669, 0.178808487293, 0.0, 1600653322.3713, -0.0363156063137, 1, 148.052400052, 0.0, 0.0, 91.9270858765
336882.76548, 3449219.73512, 14.890725386, 0.949999988079, -0.288853628657, 0.178808487293, 0.0, 1600653322.3812, -0.033006229523, 1, 148.061900051, 0.0, 0.0, 91.9270858765
336882.772887, 3449219.73495, 14.8909239006, 0.949999988079, -0.303893989135, 0.178808487293, 0.0, 1600653322.3914, -0.0297273590891, 1, 148.071400051, 0.0, 0.0, 91.9270858765
336882.780264, 3449219.73481, 14.8911299508, 0.949999988079, -0.298179631186, 0.178808487293, 0.0, 1600653322.4014, -0.0264727683103, 1, 148.080900051, 0.0, 0.0, 91.9270858765
336882.787612, 3449219.7347, 14.8913421544, 0.949999988079, -0.314624940224, 0.178808487293, 0.0, 1600653322.4112, -0.0232763865856, 1, 148.090400051, 0.0, 0.0, 91.9270858765
336882.794932, 3449219.73461, 14.8915625156, 0.930000007153, -0.265143967938, 0.178808487293, 0.0, 1600653322.4216, -0.0200896478573, 1, 148.099700051, 0.0, 0.0, 91.9270858765
336882.80325, 3449219.73458, 14.891611418, 0.930000007153, -0.316361316102, 0.178808487293, 0.0, 1600653322.4314, -0.0166679920519, 1, 148.109000051, 0.0, 0.0, 91.9270858765
336882.810487, 3449219.73454, 14.8918548866, 0.930000007153, -0.318204835223, 0.178808487293, 0.0, 1600653322.4412, -0.0136351261402, 1, 148.118300051, 0.0, 0.0, 91.9270858765
336882.817694, 3449219.7345, 14.8921086075, 0.930000007153, -0.272112978387, 0.178808487293, 0.0, 1600653322.4513, -0.0106235051272, 1, 148.127600051, 0.0, 0.0, 91.9270858765
336882.824873, 3449219.73449, 14.892367274, 0.930000007153, -0.308579245458, 0.178808487293, 0.0, 1600653322.4611, -0.0076596944212, 1, 148.136900051, 0.0, 0.0, 91.9270858765
336882.83202, 3449219.7345, 14.8926255342, 0.930000007153, -0.324000014802, 0.178808487293, 0.0, 1600653322.4712, -0.00474332800711, 1, 148.146200052, 0.0, 0.0, 91.9270858765
336882.839136, 3449219.73453, 14.8928810639, 0.930000007153, -0.329554094666, 0.178808487293, 0.0, 1600653322.4812, -0.00184446802774, 1, 148.155500052, 0.0, 0.0, 91.9270858765
336882.84622, 3449219.73458, 14.8931352579, 0.930000007153, -0.300863838619, 0.178808487293, 0.0, 1600653322.4912, 0.000987739932209, 1, 148.164800052, 0.0, 0.0, 91.9270858765
336882.853271, 3449219.73465, 14.8933922958, 0.910000026226, -0.352840930243, 0.178808487293, 0.0, 1600653322.5012, 0.00382602911239, 1, 148.173900052, 0.0, 0.0, 91.9270858765
336882.860286, 3449219.73474, 14.8936546876, 0.910000026226, -0.378172762357, 0.178808487293, 0.0, 1600653322.5113, 0.00664753205842, 1, 148.183000052, 0.0, 0.0, 91.9270858765
336882.867268, 3449219.73485, 14.8939276935, 0.910000026226, -0.283089418191, 0.178808487293, 0.0, 1600653322.5214, 0.00945407055544, 1, 148.192100052, 0.0, 0.0, 91.9270858765
336882.874221, 3449219.735, 14.8942111299, 0.910000026226, -0.301645218866, 0.178808487293, 0.0, 1600653322.5313, 0.012228109672, 1, 148.201200053, 0.0, 0.0, 91.9270858765
336882.881142, 3449219.73516, 14.8945078652, 0.879999995232, -0.31770179798, 0.178808487293, 0.0, 1600653322.5413, 0.0150277780138, 1, 148.210000053, 0.0, 0.0, 91.9270858765
336882.88803, 3449219.73535, 14.8948217409, 0.879999995232, -0.339399894646, 0.178808487293, 0.0, 1600653322.5512, 0.0178605989532, 1, 148.218800053, 0.0, 0.0, 91.9270858765
336882.894884, 3449219.73556, 14.895154428, 0.879999995232, -0.328459541702, 0.178808487293, 0.0, 1600653322.5612, 0.0206681616573, 1, 148.227600053, 0.0, 0.0, 91.9270858765
336882.901703, 3449219.73579, 14.8955054476, 0.879999995232, -0.355201795815, 0.178808487293, 0.0, 1600653322.5713, 0.0235096461497, 1, 148.236400053, 0.0, 0.0, 91.9270858765
336882.908484, 3449219.73605, 14.8958627064, 0.860000014305, -0.392710211402, 0.178808487293, 0.0, 1600653322.5812, 0.026392574299, 1, 148.245000053, 0.0, 0.0, 91.9270858765
336882.915225, 3449219.73633, 14.8962126342, 0.860000014305, -0.399648998936, 0.178808487293, 0.0, 1600653322.5913, 0.0292678525058, 1, 148.253600053, 0.0, 0.0, 91.9270858765
336882.921925, 3449219.73663, 14.8965443199, 0.860000014305, -0.434230358269, 0.178808487293, 0.0, 1600653322.6013, 0.0321259864023, 1, 148.262200053, 0.0, 0.0, 91.9270858765
336882.928582, 3449219.73695, 14.8968543496, 0.860000014305, -0.413431685803, 0.178808487293, 0.0, 1600653322.6112, 0.0349343194759, 1, 148.270800053, 0.0, 0.0, 91.9270858765
336882.935199, 3449219.73729, 14.897140583, 0.839999973774, -0.406412695926, 0.178808487293, 0.0, 1600653322.6212, 0.0377913661231, 1, 148.279200053, 0.0, 0.0, 91.9270858765
336882.941791, 3449219.73762, 14.8972123715, 0.839999973774, -0.427162566464, 0.178808487293, 0.0, 1600653322.6316, 0.0405964113316, 1, 148.287600053, 0.0, 0.0, 91.9270858765
336882.948342, 3449219.73797, 14.8972605534, 0.839999973774, -0.414077382218, 0.178808487293, 0.0, 1600653322.6414, 0.0433781100532, 1, 148.296000052, 0.0, 0.0, 91.9270858765
336882.954854, 3449219.73833, 14.8972945655, 0.839999973774, -0.351587612438, 0.178808487293, 0.0, 1600653322.6513, 0.046125674001, 1, 148.304400052, 0.0, 0.0, 91.9270858765
336882.961333, 3449219.73872, 14.8973199563, 0.839999973774, -0.302594904233, 0.178808487293, 0.0, 1600653322.6613, 0.0488583695359, 1, 148.312800052, 0.0, 0.0, 91.9270858765
336882.967779, 3449219.73912, 14.8973485868, 0.839999973774, -0.332988572619, 0.178808487293, 0.0, 1600653322.6712, 0.0515699930879, 1, 148.321200052, 0.0, 0.0, 91.9270858765
336882.974193, 3449219.73954, 14.8973909067, 0.839999973774, -0.309115667595, 0.178808487293, 0.0, 1600653322.6813, 0.0542496469767, 1, 148.329600051, 0.0, 0.0, 91.9270858765
336882.980574, 3449219.73997, 14.8974472897, 0.839999973774, -0.324680300466, 0.178808487293, 0.0, 1600653322.6913, 0.0568743402437, 1, 148.338000051, 0.0, 0.0, 91.9270858765
336882.986923, 3449219.74042, 14.8975164546, 0.819999992847, -0.283876473995, 0.178808487293, 0.0, 1600653322.7012, 0.0594712728784, 1, 148.346200051, 0.0, 0.0, 91.9270858765
336882.993241, 3449219.74087, 14.8975990465, 0.819999992847, -0.336603224453, 0.178808487293, 0.0, 1600653322.7110, 0.062044870011, 1, 148.354400051, 0.0, 0.0, 91.9270858765
336882.999525, 3449219.74134, 14.8976927917, 0.819999992847, -0.320633577743, 0.178808487293, 0.0, 1600653322.7212, 0.0646120083971, 1, 148.362600051, 0.0, 0.0, 91.9270858765
336883.005776, 3449219.74181, 14.8977902854, 0.819999992847, -0.323891076191, 0.178808487293, 0.0, 1600653322.7311, 0.067152621921, 1, 148.370800051, 0.0, 0.0, 91.9270858765
336883.011996, 3449219.7423, 14.8978882196, 0.810000002384, -0.291419081519, 0.178808487293, 0.0, 1600653322.7412, 0.0696592731039, 1, 148.378900051, 0.0, 0.0, 91.9270858765
336883.018186, 3449219.74279, 14.8979844353, 0.810000002384, -0.306663523415, 0.178808487293, 0.0, 1600653322.7513, 0.0721553758077, 1, 148.387000051, 0.0, 0.0, 91.9270858765
336883.024342, 3449219.74329, 14.898075533, 0.810000002384, -0.344162935667, 0.178808487293, 0.0, 1600653322.7612, 0.0746568753978, 1, 148.395100051, 0.0, 0.0, 91.9270858765
336883.030463, 3449219.7438, 14.8981622251, 0.810000002384, -0.356981457299, 0.178808487293, 0.0, 1600653322.7712, 0.0771245288624, 1, 148.403200051, 0.0, 0.0, 91.9270858765
336883.036544, 3449219.74432, 14.8982467679, 0.790000021458, -0.435395094468, 0.178808487293, 0.0, 1600653322.7811, 0.079639834669, 1, 148.411100051, 0.0, 0.0, 91.9270858765
